color1,fabric1,category1,image1,color2,fabric2,category2,image2,result
10,7,2,2023_57000340_TN.jpg,1,4,4,2023_57086003_OR.jpg,0
1,4,4,2019_53080828_OR.jpg,10,4,3,2019_53075779_99.jpg,1
10,4,3,2020_67000502_99.jpg,10,3,2,2019_57089210_99.jpg,1
2,3,1,2019_51000640_12.jpg,1,7,2,2023_57094427_02.jpg,0
10,4,7,2023_57015802_99.jpg,1,4,7,2023_57050184_01.jpg,0
1,4,4,2019_53071096_OR.jpg,1,1,5,2019_53075018_08.jpg,1
1,4,7,2019_53070592_08.jpg,10,1,2,2023_57096025_99.jpg,0
10,5,1,2019_57059204_99.jpg,1,4,3,2019_53040578_01.jpg,0
1,1,5,2019_53055708_09.jpg,8,7,2,2019_53070671_BB.jpg,1
3,4,7,2019_53040620_28.jpg,1,3,1,2019_43059077_05.jpg,1
1,4,4,2019_53073754_OR.jpg,9,4,7,2019_53003753_CU.jpg,1
1,4,3,2023_57098272_09.jpg,1,4,4,2019_57005925_OR.jpg,0
10,7,2,2019_53025026_99.jpg,1,4,4,2019_53103798_OR.jpg,0
10,4,7,2023_47016322_99.jpg,10,3,2,2023_57086713_92.jpg,0
9,3,1,2019_51000640_37.jpg,1,4,4,2019_53030691_OR.jpg,0
8,7,2,2023_47013269_TO.jpg,10,4,3,2023_57050265_99.jpg,1
10,4,7,2023_57022520_99.jpg,10,1,5,2023_57054392_91.jpg,1
1,1,2,2019_53035018_08.jpg,1,5,1,2019_53003736_07.jpg,1
10,4,3,2022_37010684_99.jpg,1,4,4,2023_57020363_OR.jpg,1
10,4,3,2023_57022511_PL.jpg,10,4,7,2019_53095768_99.jpg,0
1,4,4,2019_53080809_OR.jpg,1,3,6,2023_57065811_05.jpg,0
1,4,4,2019_43073737_OR.jpg,8,7,2,2019_53000586_TC.jpg,0
10,4,7,2023_57030033_99.jpg,1,3,1,2023_57014034_01.jpg,0
10,4,4,2023_57016021_PL.jpg,8,7,2,2023_57020039_TC.jpg,0
1,1,1,2019_53093032_02.jpg,1,1,2,2019_51090613_01.jpg,1
1,4,4,2019_53080828_OR.jpg,1,4,4,2019_53031097_OR.jpg,1
10,4,3,2023_57084388_99.jpg,1,4,4,2023_57050294_OR.jpg,1
8,5,1,2023_57049089_56.jpg,1,1,2,2019_51070586_08.jpg,0
7,1,6,2023_57001099_40.jpg,1,4,4,2023_57051178_OR.jpg,1
10,7,2,2023_47043270_TN.jpg,8,5,1,2023_57094404_52.jpg,1
8,7,2,2023_57004402_TO.jpg,1,3,1,2023_57055810_05.jpg,1
10,4,3,2019_53035033_92.jpg,5,5,6,2023_57020251_88.jpg,0
1,4,3,2019_53095770_01.jpg,1,4,4,2019_57005933_OR.jpg,1
10,4,3,2023_57010037_99.jpg,10,4,4,2023_57050294_PL.jpg,1
1,1,1,2023_57063803_02.jpg,1,4,4,2023_57024031_OR.jpg,1
10,4,3,2023_57096026_99.jpg,1,4,4,2023_57014043_OR.jpg,1
1,4,7,2023_57050181_02.jpg,10,4,3,2023_57096026_99.jpg,1
10,1,2,2023_57010731_99.jpg,10,4,7,2019_53020588_99.jpg,0
1,4,4,2019_57005937_OR.jpg,10,4,4,2023_57086003_PL.jpg,0
10,5,1,2019_53005774_99.jpg,10,4,3,2019_53083770_99.jpg,1
8,4,3,2019_53095770_52.jpg,8,4,7,2019_53033778_50.jpg,1
1,4,7,2023_57050181_02.jpg,8,3,1,2023_57076011_52.jpg,0
4,1,2,2019_53073024_70.jpg,1,4,4,2019_53031097_OR.jpg,0
9,4,3,2023_57010035_CU.jpg,1,4,4,2023_57050294_OR.jpg,1
10,4,4,2023_57050294_PL.jpg,10,4,7,2023_57030776_99.jpg,1
1,4,7,2023_57050184_01.jpg,1,4,4,2023_57091502_OR.jpg,1
10,4,3,2023_57056013_92.jpg,1,3,1,2023_57066023_01.jpg,1
10,1,2,2019_51070902_99.jpg,10,4,3,2023_57010037_99.jpg,0
1,4,4,2023_57050294_OR.jpg,10,4,3,2023_57074417_99.jpg,1
10,4,3,2023_57083795_99.jpg,10,4,3,2019_53063786_99.jpg,0
9,4,7,2019_57095923_CU.jpg,4,4,4,2019_53050682_70.jpg,0
10,4,3,2019_53093739_99.jpg,8,7,5,2023_57040291_TM.jpg,0
10,4,7,2019_53023762_99.jpg,9,4,3,2023_47091248_31.jpg,0
8,7,2,2023_57004402_TO.jpg,1,3,1,2023_57055810_05.jpg,1
10,4,3,2023_57063800_99.jpg,10,4,7,2023_57045145_99.jpg,1
1,4,7,2023_57050184_01.jpg,8,1,6,2019_57099203_53.jpg,0
1,3,1,2023_57055810_05.jpg,2,5,1,2019_53015753_15.jpg,0
1,4,4,2023_57006017_OR.jpg,10,1,2,2023_57035981_91.jpg,1
9,4,7,2019_57095923_CU.jpg,9,1,5,2019_51033727_30.jpg,1
10,4,4,2020_67010057_PL.jpg,10,3,1,2019_57079210_99.jpg,1
9,3,1,2023_57062505_30.jpg,9,3,2,2023_57082505_30.jpg,1
10,3,1,2023_57059099_PL.jpg,1,4,4,2019_53113782_OR.jpg,0
1,3,1,2023_57004410_05.jpg,1,1,1,2023_57024775_01.jpg,1
1,4,4,2019_43063738_OR.jpg,10,4,4,2020_67010055_PL.jpg,0
1,5,1,2023_57005830_05.jpg,10,4,3,2023_57015974_99.jpg,1
10,4,4,2020_67040073_90.jpg,10,1,6,2023_57046027_99.jpg,0
1,4,3,2019_57065939_02.jpg,1,5,1,2019_53095764_06.jpg,1
1,4,4,2019_53080716_OR.jpg,1,4,4,2019_53040712_OR.jpg,0
10,4,3,2023_57010046_99.jpg,1,4,4,2023_57050294_OR.jpg,1
1,4,4,2019_53021097_OR.jpg,1,4,4,2019_53041096_OR.jpg,1
10,4,7,2023_57004433_99.jpg,10,5,1,2023_57017761_99.jpg,1
10,4,3,2023_57010046_99.jpg,9,4,7,2023_57014427_30.jpg,1
8,7,2,2023_57033804_DI.jpg,10,5,1,2019_57007694_91.jpg,0
3,1,5,2023_57079103_28.jpg,3,1,2,2023_57099102_28.jpg,1
4,3,1,2019_53030836_76.jpg,10,1,2,2019_57054003_99.jpg,0
1,4,4,2019_53080809_OR.jpg,10,4,3,2019_53000625_99.jpg,1
10,4,3,2019_43027739_99.jpg,1,1,6,2019_53040970_02.jpg,1
10,4,3,2023_57096020_99.jpg,10,1,2,2023_57066026_99.jpg,1
10,4,4,2020_67020050_PL.jpg,10,4,7,2019_57075936_99.jpg,1
9,4,7,2019_53003753_CU.jpg,1,7,2,2019_53000591_01.jpg,1
1,4,4,2023_57024031_OR.jpg,8,7,2,2023_57055958_DI.jpg,1
1,4,4,2019_53030691_OR.jpg,1,4,4,2019_53073754_OR.jpg,1
10,3,1,2019_51083785_94.jpg,10,4,3,2019_53043747_99.jpg,1
10,4,7,2023_47095848_99.jpg,1,4,4,2019_43005802_OR.jpg,0
1,4,4,2019_53030691_OR.jpg,1,4,3,2019_53040519_08.jpg,0
2,1,2,2023_57032001_17.jpg,5,4,3,2023_47005947_80.jpg,1
10,4,7,2023_57044035_99.jpg,10,2,5,2023_57075987_99.jpg,1
9,4,3,2023_57085804_CU.jpg,10,7,2,2019_53005032_TU.jpg,0
5,4,3,2023_57012515_85.jpg,1,4,4,2019_53080809_OR.jpg,0
1,1,5,2023_57023725_09.jpg,1,4,4,2019_53081158_OR.jpg,0
10,4,3,2019_57006707_99.jpg,10,7,2,2019_57064001_TN.jpg,1
2,1,2,2019_57004005_15.jpg,8,7,2,2019_57039071_TO.jpg,0
10,4,3,2019_53020583_92.jpg,1,4,3,2019_53000623_08.jpg,0
10,4,3,2023_57050111_PL.jpg,10,4,7,2023_57050491_PL.jpg,1
1,4,4,2019_53080809_OR.jpg,9,4,4,2019_53053763_30.jpg,1
10,4,3,2023_57036012_99.jpg,1,5,1,2019_53015745_05.jpg,0
7,1,5,2019_57067881_43.jpg,10,1,1,2019_53073773_99.jpg,1
10,4,7,2019_53020942_99.jpg,9,4,3,2019_53093047_CG.jpg,0
10,4,4,2023_57016021_PL.jpg,4,4,7,2023_57086313_70.jpg,1
10,4,7,2019_53020588_99.jpg,10,4,3,2023_57094385_99.jpg,0
1,4,4,2019_53003778_OR.jpg,10,4,4,2023_57040045_PL.jpg,0
10,1,2,2019_51085028_99.jpg,9,1,5,2019_51093789_30.jpg,1
3,4,3,2019_53030751_28.jpg,3,4,7,2019_53020589_28.jpg,1
10,4,3,2019_53071044_99.jpg,10,1,1,2019_57037703_99.jpg,1
10,4,7,2023_47065143_99.jpg,10,5,1,2023_57040254_99.jpg,1
1,4,4,2019_53073754_OR.jpg,9,4,3,2019_57006704_32.jpg,1
5,5,1,2019_53023042_85.jpg,4,4,4,2019_43057767_70.jpg,0
10,4,3,2019_53065769_99.jpg,10,4,7,2023_47016322_99.jpg,0
4,1,6,2019_53060658_74.jpg,1,4,4,2019_53033768_OR.jpg,0
8,4,8,2019_53060575_52.jpg,8,7,2,2023_57094431_DI.jpg,0
1,4,4,2019_53030691_OR.jpg,10,4,3,2019_57006705_99.jpg,1
1,4,3,2023_57010037_05.jpg,9,4,3,2023_57085804_CU.jpg,0
1,4,3,2019_53040519_08.jpg,1,4,4,2019_53040712_OR.jpg,1
1,4,4,2019_53003778_OR.jpg,10,4,7,2019_53050518_99.jpg,1
10,4,3,2019_57075911_99.jpg,10,1,2,2023_57066019_99.jpg,0
8,4,3,2019_53053760_51.jpg,10,4,3,2019_57006707_99.jpg,0
1,4,4,2019_53080809_OR.jpg,1,4,4,2019_53193794_OR.jpg,1
8,4,4,2019_43063738_46.jpg,1,1,5,2023_57023725_09.jpg,0
9,4,3,2019_53090511_CU.jpg,9,4,7,2023_57012002_30.jpg,0
10,4,7,2019_53083780_99.jpg,1,4,4,2019_53031097_OR.jpg,1
10,4,7,2023_57072889_99.jpg,10,4,7,2023_47082880_99.jpg,0
10,4,7,2023_57004788_99.jpg,1,3,1,2019_53010935_02.jpg,0
1,5,1,2023_57005802_05.jpg,10,4,7,2023_57030776_99.jpg,1
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53040712_OR.jpg,1
10,4,7,2023_57002521_99.jpg,10,4,4,2023_57086003_PL.jpg,1
8,4,4,2019_53191158_46.jpg,1,3,1,2019_51080660_02.jpg,1
1,4,4,2023_57050451_OR.jpg,5,4,3,2023_57050120_84.jpg,1
3,4,7,2019_53090667_28.jpg,1,5,1,2019_53060987_02.jpg,1
1,4,4,2019_53103798_OR.jpg,1,4,4,2019_53063037_OR.jpg,1
1,4,4,2019_53193794_OR.jpg,1,1,2,2019_53021059_08.jpg,1
1,4,7,2019_43063762_08.jpg,1,4,4,2019_43057755_05.jpg,1
10,4,3,2019_53063743_99.jpg,10,1,1,2019_53070609_99.jpg,1
7,1,6,2019_53051101_43.jpg,5,1,6,2023_47008653_88.jpg,0
1,4,4,2019_53080809_OR.jpg,1,1,2,2019_51065030_05.jpg,1
1,4,4,2019_53103798_OR.jpg,10,3,1,2019_51023739_99.jpg,1
10,4,7,2019_53013749_99.jpg,1,4,4,2019_53070976_OR.jpg,1
5,1,5,2023_57040365_85.jpg,1,4,3,2023_57010037_05.jpg,0
10,4,3,2023_57065971_99.jpg,1,4,4,2019_53071096_OR.jpg,0
10,4,3,2019_57075781_99.jpg,8,4,7,2019_53033778_52.jpg,1
5,1,2,2023_57050470_88.jpg,10,4,3,2019_53045763_99.jpg,0
10,3,6,2023_57050321_99.jpg,10,4,7,2023_47005921_99.jpg,1
1,4,4,2019_53043037_OR.jpg,10,4,7,2019_53020588_99.jpg,1
1,4,4,2019_53080809_OR.jpg,1,4,3,2019_53065762_05.jpg,1
10,5,1,2019_53005769_99.jpg,3,1,1,2019_53075744_20.jpg,1
10,3,1,2023_57061167_99.jpg,10,4,7,2019_53013792_99.jpg,0
2,1,1,2019_51025039_15.jpg,1,4,4,2019_53033776_OR.jpg,0
8,7,2,2023_57036020_DI.jpg,10,4,4,2023_57040274_PL.jpg,0
1,4,4,2019_57055916_OR.jpg,3,1,6,2023_57050246_20.jpg,0
10,4,3,2023_47005949_99.jpg,10,4,7,2023_47005920_99.jpg,1
10,4,3,2019_57065943_99.jpg,1,1,1,2023_57029404_02.jpg,0
10,5,1,2019_53045718_99.jpg,1,5,1,2023_57023817_05.jpg,0
10,4,3,2023_57010037_99.jpg,10,4,4,2023_57050294_PL.jpg,1
10,4,3,2023_57066011_99.jpg,10,3,1,2019_57079209_99.jpg,0
1,4,4,2019_53080716_OR.jpg,8,7,2,2023_57025139_TM.jpg,0
10,3,1,2019_51023052_99.jpg,10,1,2,2023_57044429_99.jpg,0
1,7,2,2019_53010582_02.jpg,1,5,1,2019_53015744_05.jpg,1
10,4,4,2023_57050294_PL.jpg,10,4,3,2023_57092893_PL.jpg,1
10,4,4,2023_47000189_PL.jpg,8,7,2,2019_53000586_TM.jpg,0
10,4,7,2023_57042511_99.jpg,10,4,7,2023_57015802_99.jpg,0
1,5,1,2023_57017728_05.jpg,1,1,5,2023_57067710_05.jpg,1
1,4,7,2019_53050632_08.jpg,10,1,1,2019_51005038_99.jpg,0
10,5,1,2023_57007767_99.jpg,10,1,2,2023_57048279_99.jpg,1
1,4,4,2019_53070830_OR.jpg,1,4,4,2019_53080828_OR.jpg,1
1,5,1,2023_57095798_05.jpg,1,1,2,2023_57046016_05.jpg,1
10,4,4,2023_57081168_PL.jpg,10,4,3,2023_57043797_99.jpg,0
10,3,1,2023_57052895_PL.jpg,10,4,4,2023_47033262_PL.jpg,0
10,4,7,2019_53083780_99.jpg,9,4,3,2019_53053749_37.jpg,0
10,4,3,2023_57085971_99.jpg,10,4,7,2023_57064028_99.jpg,1
1,4,4,2023_57040376_OR.jpg,10,4,3,2023_57071176_99.jpg,1
10,5,1,2023_57034407_99.jpg,1,4,4,2019_53003761_OR.jpg,0
1,5,1,2023_57010260_05.jpg,9,5,1,2023_57025801_31.jpg,1
1,4,4,2019_43003756_OR.jpg,1,1,2,2019_51080862_08.jpg,0
10,4,3,2019_53045763_99.jpg,1,4,4,2019_57005937_OR.jpg,1
1,5,1,2023_57010260_05.jpg,10,5,1,2023_57005816_91.jpg,0
1,4,8,2019_53070616_07.jpg,1,4,3,2019_53053785_08.jpg,0
1,4,3,2019_53030636_07.jpg,1,4,4,2019_53103804_OR.jpg,0
4,1,5,2019_51055033_79.jpg,8,1,5,2023_57047760_56.jpg,0
1,4,8,2019_53003784_02.jpg,10,1,1,2019_57029209_99.jpg,0
10,3,6,2023_57040271_99.jpg,10,3,6,2019_57067696_99.jpg,0
10,4,3,2019_53065769_99.jpg,1,3,2,2023_57078272_05.jpg,0
7,3,1,2023_57014034_43.jpg,1,1,2,2023_57064410_09.jpg,1
10,4,4,2023_57042524_PL.jpg,10,4,3,2023_57022510_99.jpg,1
10,4,4,2023_57050294_PL.jpg,9,6,5,2023_57015138_30.jpg,1
5,1,6,2023_57040728_88.jpg,1,5,1,2023_57044398_05.jpg,0
10,1,1,2019_51013711_99.jpg,10,4,8,2023_57067755_99.jpg,0
10,1,2,2023_57086011_99.jpg,10,4,4,2023_57026008_PL.jpg,1
4,1,6,2023_57033814_76.jpg,10,5,1,2023_57005802_95.jpg,0
10,4,4,2023_57002533_PL.jpg,10,4,7,2023_57050491_PL.jpg,1
1,4,4,2019_53091158_OR.jpg,10,4,3,2023_57010037_99.jpg,0
8,7,2,2019_43015821_TC.jpg,3,4,4,2019_53030714_26.jpg,1
10,1,1,2019_51013711_99.jpg,10,7,2,2023_57015144_TN.jpg,0
10,5,1,2019_53045718_99.jpg,9,4,7,2019_57095923_CU.jpg,1
5,4,3,2023_57020012_87.jpg,1,4,4,2023_57000438_OR.jpg,1
10,3,1,2019_53080778_99.jpg,1,4,4,2019_53031097_OR.jpg,1
5,4,3,2023_57020012_87.jpg,1,7,2,2023_57050162_01.jpg,1
8,4,7,2023_57075148_TM.jpg,1,4,3,2019_53043036_09.jpg,0
1,4,4,2019_57005937_OR.jpg,1,3,1,2023_57084414_02.jpg,0
10,4,3,2023_57082889_PL.jpg,5,5,1,2019_53040874_85.jpg,0
10,4,3,2023_57045972_99.jpg,10,7,5,2019_53095771_TG.jpg,0
1,4,4,2019_53081158_OR.jpg,7,1,2,2023_57006030_43.jpg,0
10,4,3,2023_47005949_99.jpg,10,1,2,2023_57030409_99.jpg,0
1,1,5,2019_51080613_01.jpg,1,3,1,2019_53080778_01.jpg,1
1,4,3,2023_57010037_05.jpg,1,1,5,2023_57084434_05.jpg,1
1,3,1,2023_57066023_01.jpg,8,7,2,2023_57025148_TO.jpg,0
1,1,1,2019_57035904_02.jpg,8,4,3,2019_53095770_52.jpg,0
8,4,3,2019_53095770_52.jpg,2,1,2,2023_57022001_17.jpg,0
8,7,2,2023_57051087_TM.jpg,1,4,4,2023_57002535_OR.jpg,1
1,4,4,2019_53073754_OR.jpg,10,4,7,2023_57050032_99.jpg,0
10,4,7,2019_53025778_99.jpg,1,4,4,2019_53030691_OR.jpg,0
10,4,3,2023_57022510_99.jpg,8,7,2,2023_57047738_TS.jpg,1
8,7,2,2023_57067761_DI.jpg,10,4,3,2019_53075779_99.jpg,0
1,4,4,2019_53091158_OR.jpg,10,4,4,2023_57052897_PL.jpg,0
1,4,4,2019_53080809_OR.jpg,1,4,4,2019_53193794_OR.jpg,1
5,4,3,2019_57005506_80.jpg,10,4,7,2019_43065750_99.jpg,0
1,1,1,2019_53073755_08.jpg,9,4,3,2023_57010035_CU.jpg,0
10,4,3,2023_57036012_99.jpg,1,5,1,2023_57050311_07.jpg,0
7,3,1,2023_57028276_49.jpg,1,5,1,2023_57025801_06.jpg,0
10,4,3,2023_57020047_99.jpg,1,4,4,2023_57010275_OR.jpg,1
1,4,8,2023_57057739_05.jpg,1,4,8,2023_57067739_05.jpg,1
1,4,4,2019_53030691_OR.jpg,1,4,4,2019_53060830_OR.jpg,1
1,4,4,2019_53043037_OR.jpg,1,4,4,2019_53033776_OR.jpg,1
9,3,1,2023_57035965_35.jpg,10,3,2,2023_57073799_99.jpg,1
9,4,3,2023_47037825_CU.jpg,1,4,4,2023_57050294_OR.jpg,1
10,4,7,2019_53093765_99.jpg,10,4,4,2019_57005952_PL.jpg,1
1,4,4,2019_53091158_OR.jpg,9,4,3,2019_53090511_CU.jpg,1
1,4,4,2023_57044039_OR.jpg,10,4,3,2023_57064784_99.jpg,1
1,4,4,2023_57040274_OR.jpg,10,4,3,2023_57012511_99.jpg,1
10,4,4,2023_57094033_PL.jpg,10,4,7,2023_57014425_PL.jpg,0
1,4,3,2019_53040578_01.jpg,10,4,7,2019_53050548_99.jpg,1
10,4,3,2019_53065769_99.jpg,1,4,4,2019_53003778_OR.jpg,1
10,4,3,2019_53020726_99.jpg,1,3,1,2019_41083009_08.jpg,0
1,4,4,2019_53080809_OR.jpg,1,4,7,2019_53050624_01.jpg,1
1,4,4,2019_53080809_OR.jpg,10,4,3,2019_57025939_99.jpg,1
1,4,4,2019_53023035_OR.jpg,10,4,3,2019_53070768_99.jpg,1
10,4,3,2023_57010040_99.jpg,1,1,6,2019_53060658_01.jpg,0
10,4,4,2023_57004052_PL.jpg,10,4,4,2023_57052525_PL.jpg,1
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53081158_OR.jpg,1
1,4,7,2019_43013748_09.jpg,1,3,5,2023_57074432_08.jpg,0
9,1,1,2019_51060919_37.jpg,10,5,1,2023_57007750_91.jpg,0
1,5,1,2019_53030613_05.jpg,10,1,6,2019_53075757_99.jpg,0
8,1,2,2019_57017883_69.jpg,1,5,1,2019_57027890_05.jpg,1
10,5,1,2023_57005805_91.jpg,1,4,3,2023_57035148_01.jpg,1
10,4,3,2019_53093047_99.jpg,10,4,7,2019_53033761_99.jpg,1
10,4,3,2023_57025976_99.jpg,10,7,2,2023_57022895_TN.jpg,1
1,4,7,2019_53045770_02.jpg,1,4,3,2019_57065939_02.jpg,1
1,4,4,2023_57040376_OR.jpg,10,4,4,2023_57094033_PL.jpg,1
10,7,2,2023_47010145_TN.jpg,9,4,7,2023_57012002_30.jpg,0
10,5,1,2019_53060522_99.jpg,7,1,5,2023_57053818_40.jpg,0
10,6,2,2019_53005739_99.jpg,10,4,3,2020_67000502_99.jpg,1
8,7,2,2023_57068269_TS.jpg,8,7,5,2023_57078269_TS.jpg,1
9,4,7,2019_57065921_30.jpg,1,4,3,2019_57065939_02.jpg,1
9,4,4,2019_53050753_32.jpg,10,1,1,2019_53030907_99.jpg,1
1,4,7,2019_53070631_08.jpg,1,4,4,2019_53050831_OR.jpg,1
10,4,7,2023_57002518_99.jpg,10,1,2,2023_57033796_99.jpg,1
1,4,4,2019_53043037_OR.jpg,1,4,4,2019_53093787_OR.jpg,1
10,4,4,2023_57026006_PL.jpg,10,4,3,2023_57022510_99.jpg,1
8,7,2,2023_47013269_TO.jpg,10,4,3,2023_57050265_99.jpg,1
10,5,1,2019_53013741_99.jpg,9,4,7,2019_53005785_31.jpg,1
1,4,4,2023_57050045_OR.jpg,1,4,4,2019_53091158_OR.jpg,0
10,4,3,2023_57002513_99.jpg,1,4,3,2023_57024778_OR.jpg,0
10,4,7,2023_57042511_99.jpg,4,1,1,2023_57075789_77.jpg,1
10,4,3,2023_57001097_99.jpg,1,4,7,2023_47067661_08.jpg,0
10,1,1,2019_53095751_99.jpg,10,4,4,2023_57050294_PL.jpg,0
1,4,4,2023_47005857_OR.jpg,7,4,7,2019_53050624_45.jpg,0
10,4,7,2019_53043776_92.jpg,1,4,4,2023_57026007_OR.jpg,0
1,1,2,2019_51090613_01.jpg,1,1,5,2019_51080613_01.jpg,1
8,7,2,2023_57051087_TM.jpg,10,3,1,2023_57050230_99.jpg,1
10,4,4,2023_57050294_PL.jpg,10,4,7,2023_57086313_95.jpg,1
1,4,4,2019_43003754_OR.jpg,5,3,6,2019_57065783_85.jpg,0
10,3,6,2019_51080620_99.jpg,9,4,4,2019_53053763_30.jpg,0
10,1,6,2019_53023757_99.jpg,1,4,7,2023_57004787_07.jpg,0
1,4,7,2019_53060511_08.jpg,1,4,4,2019_53080809_OR.jpg,1
1,4,3,2023_57010037_05.jpg,1,4,7,2023_47078255_01.jpg,1
5,5,2,2023_57057726_81.jpg,7,5,1,2023_57010379_43.jpg,0
10,4,3,2023_57056013_92.jpg,1,4,4,2023_57050294_OR.jpg,1
1,1,1,2023_57040251_02.jpg,10,4,7,2019_43015024_99.jpg,0
1,4,4,2019_43090723_OR.jpg,1,1,1,2019_43015746_02.jpg,1
10,4,3,2023_57072509_99.jpg,10,1,2,2023_57023805_99.jpg,1
9,5,1,2023_57025801_31.jpg,1,4,4,2019_53103796_OR.jpg,0
7,3,1,2023_57000280_40.jpg,8,7,2,2023_47045965_DO.jpg,1
10,5,1,2023_57005810_95.jpg,9,4,7,2023_57034777_37.jpg,1
1,5,1,2019_57007703_05.jpg,10,1,5,2023_57056012_99.jpg,0
1,4,4,2019_53103804_OR.jpg,10,4,3,2019_57075781_99.jpg,0
1,4,4,2019_53031097_OR.jpg,10,3,1,2019_43075810_99.jpg,0
10,1,2,2023_57030409_99.jpg,1,4,7,2019_43013748_01.jpg,0
7,1,2,2019_53065024_43.jpg,10,4,7,2019_57057891_99.jpg,1
10,4,7,2023_47076709_99.jpg,4,1,1,2019_51041107_70.jpg,0
10,1,2,2023_57048279_99.jpg,8,7,2,2023_57041177_TM.jpg,0
9,4,3,2019_53090511_CU.jpg,9,4,7,2023_57004432_37.jpg,0
1,4,4,2019_53003764_OR.jpg,1,4,4,2019_53073754_OR.jpg,0
1,4,3,2023_57020038_01.jpg,9,1,2,2023_47007882_32.jpg,1
10,2,2,2023_57085985_99.jpg,10,4,3,2023_57001097_99.jpg,0
10,4,7,2019_57087896_99.jpg,1,3,1,2019_53003795_02.jpg,0
9,4,4,2019_43080787_35.jpg,1,4,4,2019_43025787_OR.jpg,1
10,4,7,2019_53025775_99.jpg,8,1,6,2019_53060873_56.jpg,1
7,3,2,2019_57017888_43.jpg,10,3,1,2023_57076713_92.jpg,0
10,5,1,2023_57040312_99.jpg,10,1,5,2019_53075749_92.jpg,0
8,7,2,2019_53000586_TC.jpg,1,5,1,2019_53015038_05.jpg,1
1,4,4,2019_53080809_OR.jpg,10,4,7,2019_53060682_99.jpg,1
8,4,3,2019_53090580_57.jpg,2,4,8,2019_53070861_11.jpg,0
9,5,1,2019_53095779_30.jpg,10,4,7,2019_53033761_99.jpg,0
10,4,3,2023_57002513_99.jpg,1,3,1,2023_57066023_01.jpg,1
1,4,7,2023_57040279_07.jpg,5,4,4,2023_57042526_81.jpg,0
1,1,1,2019_53085779_01.jpg,7,6,2,2023_57076712_43.jpg,0
10,4,4,2023_57050294_PL.jpg,9,4,3,2023_57094419_32.jpg,1
1,4,4,2023_57050414_OR.jpg,1,5,1,2019_53050549_05.jpg,0
1,7,2,2019_53005032_05.jpg,1,4,4,2019_53080809_OR.jpg,0
10,4,3,2019_57006707_99.jpg,1,5,1,2019_53005774_01.jpg,1
10,5,1,2019_53075713_94.jpg,4,4,3,2019_57037651_77.jpg,1
10,4,3,2023_57043797_99.jpg,10,4,3,2019_53023028_99.jpg,0
10,4,3,2023_57081176_PL.jpg,8,1,6,2019_57019214_52.jpg,0
10,4,7,2019_53013773_99.jpg,10,5,1,2019_53040548_99.jpg,1
10,4,4,2023_57052897_PL.jpg,10,4,3,2023_57055147_99.jpg,1
10,4,3,2023_47005935_99.jpg,10,1,6,2019_53013045_99.jpg,0
10,4,7,2019_53023772_99.jpg,1,2,2,2023_57076000_09.jpg,0
10,5,1,2023_57003803_99.jpg,10,4,3,2019_53000625_99.jpg,0
8,7,2,2019_57027691_TO.jpg,1,5,1,2023_57095798_05.jpg,0
1,4,7,2023_57004438_05.jpg,1,1,5,2023_57047718_05.jpg,1
9,4,7,2023_47024032_CU.jpg,1,4,4,2019_53091158_OR.jpg,0
10,1,5,2019_51053704_99.jpg,10,4,4,2019_57005952_PL.jpg,1
1,4,4,2019_53080828_OR.jpg,4,1,1,2019_53093033_78.jpg,0
1,4,4,2019_53003778_OR.jpg,10,4,3,2019_57057700_99.jpg,0
1,4,3,2023_57024429_05.jpg,1,1,1,2023_57040251_02.jpg,0
10,5,1,2023_57005796_99.jpg,1,1,2,2023_57064410_09.jpg,1
1,5,1,2023_57010266_05.jpg,10,1,2,2019_57017884_99.jpg,0
10,4,7,2019_53023750_99.jpg,1,5,6,2019_53083711_06.jpg,0
1,1,5,2023_57023725_09.jpg,1,3,1,2023_47074023_01.jpg,1
1,4,4,2019_43005802_OR.jpg,1,4,4,2019_53081158_OR.jpg,0
1,4,4,2019_53103798_OR.jpg,1,5,2,2019_53080545_07.jpg,1
10,4,3,2023_57082889_PL.jpg,10,4,7,2023_47032882_PL.jpg,1
1,4,3,2019_53040578_01.jpg,1,4,4,2019_43003754_OR.jpg,1
9,4,3,2019_57075782_CG.jpg,2,3,5,2019_51085730_17.jpg,1
9,1,5,2023_57016022_35.jpg,1,4,8,2023_57055786_05.jpg,1
9,4,3,2019_53053749_37.jpg,10,1,5,2023_57087125_99.jpg,0
1,3,1,2023_57010282_01.jpg,8,1,6,2019_57058630_52.jpg,0
10,1,1,2019_57038631_99.jpg,1,5,2,2023_57035810_02.jpg,0
10,4,3,2019_53063786_99.jpg,10,4,7,2023_57042511_99.jpg,0
1,4,3,2023_57098272_09.jpg,9,4,8,2023_57057751_35.jpg,1
9,5,2,2023_57075794_37.jpg,10,4,3,2023_57085971_99.jpg,1
9,7,2,2023_57003822_34.jpg,10,4,7,2023_57030776_99.jpg,0
10,3,1,2023_57010263_99.jpg,10,1,2,2023_47064759_99.jpg,1
8,1,1,2023_57000159_52.jpg,10,4,3,2023_57012511_99.jpg,1
9,4,7,2019_53003752_37.jpg,9,4,3,2023_57061172_CU.jpg,0
